# OpenSignals Text File Format. Version 1
# {"00:07:80:89:7F:D7": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:89:7F:D7", "device connection": "BTH00:07:80:89:7F:D7", "sampling rate": 1000, "resolution": [16, 16], "firmware version": 776, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-10-20", "time": "10:5:13.873", "channels": [1, 2], "sensor": ["BVP", "EDA"], "label": ["CH1", "CH2"], "column": ["nSeq", "DI", "CH1", "CH2"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["green", "red"], "convertedValues": 0}}
# EndOfHeader
0	0	61911	958	
1	0	62013	970	
2	0	62152	877	
3	0	62336	879	
4	0	62527	921	
5	0	62740	936	
6	0	62956	915	
7	0	63108	933	
8	0	63244	948	
9	0	63356	981	
10	0	63457	878	
11	0	63612	901	
12	0	63780	917	
13	0	63976	935	
14	0	64184	926	
15	0	64348	931	
16	0	64480	936	
17	0	64560	937	
18	0	64646	947	
19	0	64768	953	
20	0	64928	952	
21	0	65108	956	
22	0	65296	959	
23	0	65476	886	
24	0	65535	891	
25	0	65535	901	
26	0	65535	929	
27	0	65535	931	
28	0	65535	927	
29	0	65535	931	
30	0	65535	949	
31	0	65535	961	
32	0	65535	890	
33	0	65535	897	
34	0	65535	920	
35	0	65535	943	
36	0	65535	928	
37	0	65535	938	
38	0	65535	945	
39	0	65535	950	
40	0	65535	962	
41	0	65535	964	
42	0	65535	994	
43	0	65535	888	
44	0	65535	887	
45	0	65535	896	
46	0	65535	918	
47	0	65535	931	
48	0	65535	918	
49	0	65535	946	
50	0	65535	951	
51	0	65535	996	
52	0	65535	888	
53	0	65535	891	
54	0	65535	924	
55	0	65535	918	
56	0	65535	932	
57	0	65535	952	
58	0	65535	888	
59	0	65535	884	
60	0	65535	891	
61	0	65535	881	
62	0	65535	886	
63	0	65535	914	
64	0	65535	932	
65	0	65535	931	
66	0	65535	907	
67	0	65535	916	
68	0	65535	931	
69	0	65535	944	
70	0	65535	946	
71	0	65535	881	
72	0	65535	874	
73	0	65535	879	
74	0	65535	884	
75	0	65535	909	
76	0	65535	927	
77	0	65535	918	
78	0	65535	933	
79	0	65535	944	
80	0	65535	974	
81	0	65535	873	
82	0	65535	875	
83	0	65535	869	
84	0	65535	874	
85	0	65535	888	
86	0	65535	910	
87	0	65535	906	
88	0	65535	929	
89	0	65535	902	
90	0	65535	910	
91	0	65535	914	
92	0	65535	914	
93	0	65535	916	
94	0	65535	921	
95	0	65535	932	
96	0	65535	935	
97	0	65535	936	
98	0	65535	934	
99	0	65535	957	
100	0	65535	866	
101	0	65535	869	
102	0	65535	878	
103	0	65535	910	
104	0	65535	902	
